Step Number,User/User Role,Action,Expected Test Results,Testers feedback on script
~~~~~~~~~~,~~~~~~~~~~,~~~~~~~~~~,~~~~~~~~~~
~~~~~~~~~~,~~~~~~~~~~,# Bulk Edit: Journals and Articles,~~~~~~~~~~
~~~~~~~~~~,~~~~~~~~~~,bulk_edit/journals_and_articles,~~~~~~~~~~
~~~~~~~~~~,~~~~~~~~~~,~~~~~~~~~~,~~~~~~~~~~
----------,----------,----------,----------
## X.1,----------,## Bulk Edit General,----------
X.1.1.,admin,Go to the admin journals and articles search page at /admin/admin_site_search,
X.1.1.1.,admin,,"On the top right, the ""Bulk Edit Records"" box is visible, and ""Submit"" is disabled"
X.1.2.,admin,"From the ""Select action"" pull-down choose ""Withdraw from DOAJ""",
X.1.2.1.,admin,,"Warning under the Submit button is displayed: ""You need to select ""Journal"" from the ""Journals vs. Articles facet"" to use this option"""
X.1.3.,admin,"From the ""Select action"" pull-down choose ""Reinstate into DOAJ""",
X.1.3.1.,admin,,"Warning under the Submit button is displayed: ""You need to select ""Journal"" from the ""Journals vs. Articles facet"" to use this option"""
X.1.4.,admin,"From the ""Select action"" pull-down choose ""Journal: edit metadata...""",
X.1.4.1.,admin,,"Additional options unfold under Bulk Edit Records pull down but Submit button is disabled and two warnings appear: ""You need to select ""Journal"" from the ""Journals vs. Articles facet"" to use this option"" is displayed under the Submit button; and a Note: 'Note that bulk editing journals via this form behaves as if you have used the individual Journal edit form for each selected record and selected the ""Allow incomplete form"" checkbox. You will NOT receive validation errors for records which are missing required fields'"
X.1.5.,admin,"From the ""Select action"" pull-down choose ""Journal: Assign to editor group...""",
X.1.5.1.,admin,,"""Enter new editor group"" pull down unfold below but submit button is disabled and warning ""You need to select ""Journal"" from the ""Journals vs. Articles facet"" to use this option"" is displayed under the Submit button"
X.1.5.2.,admin,,Click in the sub-pulldown and you are asked to type 1 or more character
X.1.6.,admin,"From the ""Select action"" pull-down choose ""Journal: Add a note...""",
X.1.6.1.,admin,,"""Type note here..."" text field show up below but submit button is disabled and warning ""You need to select ""Journal"" from the ""Journals vs. Articles facet"" to use this option"" is displayed under the button"
----------,----------,----------,----------

----------,----------,----------,----------
## X.2,----------,## Withdraw from DOAJ,----------
X.2.1.,admin,Go to the admin applications search page at /admin/admin_site_search,
X.2.2.,admin,"Restrict search journals to smaller number (eg. choose only ""Subject"" -> ""Technology"" and ""Country""-> ""Spain"")",
X.2.3.,admin,"From the ""Journals vs. Articles"" assets on the left choose Journals and from ""in DOAJ?"" choose ""True"" (note how many journals are not in DOAJ for future reference)",
X.2.3.1.,admin,,"Correct restricted search results appear, note the summary number of journals found  for future reference"
X.2.4.,admin,"From Bulk Edit Records ""Select action..."" pull down choose ""withdraw from DOAJ"" and click ""Submit"" button",
X.2.4.1.,admin,,"Pop up appears: ""This operation will affect #nr journals"" (#nr is number of journals, the same as number of journals in search result from 2.3.1)"
X.2.4.2.,admin,,"Options ""Cancel"" and ""OK"" is available"
X.2.5.,admin,"Click ""Cancel"" on pop up",
X.2.5.1.,admin,,The operation is cancelled
X.2.6.,admin,"Click ""Submit"" button again",
X.2.7.,admin,"Click ""OK"" on the pop-up",
X.2.7.1.,admin,,Message banner appears on the top of the page that includes:
X.2.7.2.,admin,,Numer of journals queued for edit
X.2.7.3.,admin,,Link to the background job interface
X.2.7.4.,admin,,A link to dismiss the message
X.2.8.,admin,Click on the link provided to see the background job that was created,
X.2.8.1.,admin,,The set_in_doaj background job is created
X.2.9.,admin,"Click ""More Information""",
X.2.9.1.,admin,,set_in_doaj__journal_ids parameter contains correct number of journals' ids and set_in_doaj__in_doaj -- true parameter is set
X.2.10.,admin,Close the background jobs window,
X.2.11.,admin,Click dismiss on the message banner,
X.2.11.1.,admin,,Banner disappears
----------,----------,----------,----------

----------,----------,----------,----------
## X.3,----------,## Reinstate into DOAJ,----------
X.3.1.,admin,Go to the admin applications search page at /admin/admin_site_search,
X.3.2.,admin,"Restrict search journals to smaller number (eg. choose only ""Subject"" -> ""Technology"" and ""Country""-> ""Spain"")",
X.3.3.,admin,"From the ""Journals vs. Articles"" assets on the left choose Journals and from ""in DOAJ?"" choose ""False"" (note how many journals are not in DOAJ for future reference)",
X.3.3.1.,admin,,"Correct restricted search results appear, note the summary number of journals found  for future reference"
X.3.4.,admin,"From Bulk Edit Records ""Select action..."" pull down choose ""withdraw from DOAJ"" and click ""Submit"" button",
X.3.4.1.,admin,,"Pop up appears: ""This operation will affect #nr journals"" (#nr is number of journals, the same as number of journals in search result from 2.3.1)"
X.3.4.2.,admin,,"Options ""Cancel"" and ""OK"" is available"
X.3.5.,admin,"Click ""Cancel"" on pop up",
X.3.5.1.,admin,,The operation is cancelled
X.3.6.,admin,"Click ""Submit"" button again",
X.3.7.,admin,"Click ""OK"" on the pop-up",
X.3.7.1.,admin,,Message banner appears on the top of the page that includes:
X.3.7.2.,admin,,Numer of journals queued for edit
X.3.7.3.,admin,,Link to the background job interface
X.3.8.,admin,Click on the link provided to see the background job that was created,
X.3.8.1.,admin,,The set_in_doaj background job is created
X.3.9.,admin,"Click ""More Information""",
X.3.9.1.,admin,,set_in_doaj__journal_ids parameter contains correct number of journals' ids and set_in_doaj__in_doaj -- true parameter is set
X.3.10.,admin,Close the background jobs window,
X.3.11.,admin,Click dismiss on the message banner,
X.3.11.1.,admin,,Banner disappears
----------,----------,----------,----------

----------,----------,----------,----------
## X.4,----------,## Journal: edit metadata...,----------
X.4.1.,admin,Go to the admin applications search page at /admin/admin_site_search,
X.4.2.,admin,"Restrict search journals to smaller number (eg. choose only ""Subject"" -> ""Technology"" and ""Country""-> ""Spain"")",
X.4.3.,admin,"From the ""Journals vs. Articles"" assets on the left choose Journals",
X.4.3.1.,admin,,"Correct restricted search results appear, note the summary number of journals found for future reference"
X.4.4.,admin,"From Bulk Edit Records ""Select action..."" pull down choose ""Journal: edit metadata ...""",
X.4.4.1.,admin,,"Form unfold below the pull down that includes fields: ""Publisher"", ""Platform, Host or Aggregator"", ""Country"", ""Owner"", ""Contact Name"", ""Contact's email address"""
X.4.5.,admin,Input value for one or many of the fields,
X.4.6.,admin,"Click ""Submit"" button",
X.4.6.1.,admin,,"Pop up appears: ""This operation will affect #nr journals"" (#nr is number of journals, the same as number of journals in search result from 2.3.1)"
X.4.6.2.,admin,,"Options ""Cancel"" and ""OK"" is available"
X.4.7.,admin,"Click ""Cancel"" on pop up",
X.4.7.1.,admin,,The operation is cancelled
X.4.8.,admin,"Click ""Submit"" button again",
X.4.9.,admin,"Click ""OK"" on the pop-up",
X.4.9.1.,admin,,Message banner appears on the top of the page that includes:
X.4.9.2.,admin,,Numer of journals queued for edit
X.4.9.3.,admin,,Link to the background job interface
X.4.10.,admin,Click on the link provided to see the background job that was created,
X.4.10.1.,admin,,The set_in_doaj background job is created
X.4.11.,admin,"Click ""More Information""",
X.4.11.1.,admin,,set_in_doaj__journal_ids parameter contains correct number of journals' ids and set_in_doaj__in_doaj -- true parameter is set
X.4.12.,admin,Close the background jobs window,
X.4.13.,admin,Click dismiss on the message banner,
X.4.13.1.,admin,,Banner disappears
----------,----------,----------,----------

----------,----------,----------,----------
## X.5,----------,## Journal: Assign to editor group,----------
X.5.1.,admin,Go to the admin applications search page at /admin/admin_site_search,
X.5.2.,admin,"Restrict search journals to smaller number (eg. choose only ""Subject"" -> ""Technology"" and ""Country""-> ""Spain"")",
X.5.3.,admin,"From the ""Journals vs. Articles"" assets on the left choose Journals",
X.5.3.1.,admin,,"Correct restricted search results appear, note the summary number of journals found for future reference"
X.5.4.,admin,"From Bulk Edit Records ""Select action..."" pull down choose ""Journal: assign to editor group ...""",
